grid_id,grid_lat,grid_lon,year,event_count,mean_mag,max_mag,mean_depth,event_occur
-4.0_126.0,-4.0,126.0,2024,3,4.74,4.9,256.6666666666667,1
-4.0_127.0,-4.0,127.0,2015,1,4.52,4.52,51.3,1
-4.0_127.0,-4.0,127.0,2016,2,5.215,5.5,56.550000000000004,1
-4.0_127.0,-4.0,127.0,2017,10,5.188,6.06,24.95,1
-4.0_127.0,-4.0,127.0,2019,3,5.11,5.41,27.03333333333333,1
-4.0_127.0,-4.0,127.0,2020,3,5.166666666666667,5.23,139.53333333333333,1
-4.0_127.0,-4.0,127.0,2021,2,4.775,5.05,105.1,1
-4.0_127.0,-4.0,127.0,2024,1,4.54,4.54,41.3,1
-4.0_127.0,-4.0,127.0,2025,1,4.82,4.82,10.0,1
-4.0_128.0,-4.0,128.0,2015,5,5.01,5.54,35.54,1
-4.0_128.0,-4.0,128.0,2016,3,4.67,4.7,50.1,1
-4.0_128.0,-4.0,128.0,2017,3,4.653333333333333,4.86,86.36666666666667,1
-4.0_128.0,-4.0,128.0,2018,1,4.73,4.73,132.0,1
-4.0_128.0,-4.0,128.0,2019,16,5.24125,7.2,56.85,1
-4.0_128.0,-4.0,128.0,2020,4,5.1225000000000005,5.6,55.975,1
-4.0_128.0,-4.0,128.0,2021,2,4.715,4.85,380.0,1
-4.0_128.0,-4.0,128.0,2022,4,4.695,4.87,74.85,1
-4.0_128.0,-4.0,128.0,2023,4,4.8475,5.26,114.925,1
-4.0_128.0,-4.0,128.0,2024,2,4.75,4.76,65.8,1
-4.0_128.0,-4.0,128.0,2025,2,4.645,4.69,7.5,1
-4.0_129.0,-4.0,129.0,2015,10,4.894,5.21,52.129999999999995,1
-4.0_129.0,-4.0,129.0,2016,1,5.33,5.33,129.9,1
-4.0_129.0,-4.0,129.0,2017,6,4.9366666666666665,5.16,15.950000000000001,1
-4.0_129.0,-4.0,129.0,2018,3,4.930000000000001,5.07,24.866666666666664,1
-4.0_129.0,-4.0,129.0,2019,3,4.923333333333333,5.06,111.26666666666667,1
-4.0_129.0,-4.0,129.0,2020,4,5.3925,5.72,59.875,1
-4.0_129.0,-4.0,129.0,2021,5,5.1339999999999995,5.97,37.12,1
-4.0_129.0,-4.0,129.0,2022,1,5.01,5.01,62.2,1
-4.0_129.0,-4.0,129.0,2023,4,4.8175,5.12,107.825,1
-4.0_129.0,-4.0,129.0,2024,1,5.63,5.63,10.0,1
-4.0_130.0,-4.0,130.0,2015,2,4.84,4.99,23.45,1
-4.0_130.0,-4.0,130.0,2016,1,4.62,4.62,43.8,1
-4.0_130.0,-4.0,130.0,2017,1,4.58,4.58,65.5,1
-4.0_130.0,-4.0,130.0,2018,10,5.0840000000000005,5.63,17.419999999999998,1
-4.0_130.0,-4.0,130.0,2019,5,4.934,5.37,28.5,1
-4.0_130.0,-4.0,130.0,2020,3,4.853333333333333,4.99,22.099999999999998,1
-4.0_130.0,-4.0,130.0,2022,5,4.83,5.01,34.42,1
-4.0_130.0,-4.0,130.0,2023,1,4.59,4.59,10.0,1
-4.0_130.0,-4.0,130.0,2024,6,4.921666666666667,5.61,21.05,1
-4.0_131.0,-4.0,131.0,2015,3,4.733333333333333,4.86,36.13333333333333,1
-4.0_131.0,-4.0,131.0,2016,7,4.8028571428571425,5.08,39.24285714285714,1
-4.0_131.0,-4.0,131.0,2017,2,5.109999999999999,5.12,28.65,1
-4.0_131.0,-4.0,131.0,2018,3,4.873333333333334,5.51,13.433333333333332,1
-4.0_131.0,-4.0,131.0,2019,4,4.9625,5.31,36.925,1
-4.0_131.0,-4.0,131.0,2020,5,5.0920000000000005,5.56,29.0,1
-4.0_131.0,-4.0,131.0,2021,2,4.744999999999999,4.85,39.9,1
-4.0_131.0,-4.0,131.0,2022,5,4.914,5.55,43.239999999999995,1
-4.0_131.0,-4.0,131.0,2023,3,4.736666666666667,4.82,49.93333333333334,1
-4.0_131.0,-4.0,131.0,2024,3,4.543333333333333,4.56,31.799999999999997,1
-4.0_131.0,-4.0,131.0,2025,4,4.9725,5.41,29.7,1
-4.0_132.0,-4.0,132.0,2018,1,4.54,4.54,10.0,1
-4.0_132.0,-4.0,132.0,2020,2,4.765000000000001,4.79,55.6,1
-4.0_132.0,-4.0,132.0,2025,1,4.89,4.89,22.0,1
-4.0_133.0,-4.0,133.0,2015,2,4.655,4.69,15.25,1
-4.0_133.0,-4.0,133.0,2016,1,4.65,4.65,115.1,1
-4.0_133.0,-4.0,133.0,2018,1,5.18,5.18,280.2,1
-4.0_133.0,-4.0,133.0,2020,1,4.65,4.65,10.0,1
-4.0_133.0,-4.0,133.0,2021,4,4.67,4.74,10.15,1
-4.0_133.0,-4.0,133.0,2022,1,4.68,4.68,24.9,1
-4.0_133.0,-4.0,133.0,2023,5,4.754,4.89,10.0,1
-4.0_133.0,-4.0,133.0,2024,1,5.15,5.15,10.0,1
-4.0_134.0,-4.0,134.0,2015,3,4.723333333333334,4.84,28.46666666666667,1
-4.0_134.0,-4.0,134.0,2018,2,4.74,4.81,15.9,1
-4.0_134.0,-4.0,134.0,2019,1,4.66,4.66,10.0,1
-4.0_134.0,-4.0,134.0,2020,1,4.91,4.91,14.5,1
-4.0_134.0,-4.0,134.0,2021,4,4.9725,5.23,18.475,1
-4.0_134.0,-4.0,134.0,2022,1,4.67,4.67,14.8,1
-4.0_134.0,-4.0,134.0,2023,3,4.8133333333333335,4.96,10.0,1
-4.0_135.0,-4.0,135.0,2015,3,4.74,4.99,57.699999999999996,1
-4.0_135.0,-4.0,135.0,2016,1,4.72,4.72,39.5,1
-4.0_135.0,-4.0,135.0,2017,1,4.57,4.57,14.1,1
-4.0_135.0,-4.0,135.0,2018,1,4.51,4.51,83.0,1
-4.0_135.0,-4.0,135.0,2019,1,4.66,4.66,11.8,1
-4.0_135.0,-4.0,135.0,2020,3,4.576666666666667,4.62,10.0,1
-4.0_135.0,-4.0,135.0,2021,3,4.6433333333333335,4.71,10.0,1
-4.0_135.0,-4.0,135.0,2022,2,4.86,5.19,15.25,1
-4.0_135.0,-4.0,135.0,2023,2,4.75,4.83,39.5,1
-4.0_135.0,-4.0,135.0,2024,2,4.77,4.81,25.0,1
-4.0_135.0,-4.0,135.0,2025,1,4.94,4.94,21.0,1
-4.0_136.0,-4.0,136.0,2015,2,4.77,4.81,51.25,1
-4.0_136.0,-4.0,136.0,2016,3,4.8,4.95,34.166666666666664,1
-4.0_136.0,-4.0,136.0,2017,4,5.0575,5.48,43.075,1
-4.0_136.0,-4.0,136.0,2018,1,5.03,5.03,58.4,1
-4.0_136.0,-4.0,136.0,2020,3,4.64,4.84,20.3,1
-4.0_136.0,-4.0,136.0,2021,1,4.71,4.71,473.7,1
-4.0_136.0,-4.0,136.0,2022,1,4.8,4.8,11.4,1
-4.0_137.0,-4.0,137.0,2015,3,4.7700000000000005,4.9,49.43333333333334,1
-4.0_137.0,-4.0,137.0,2017,3,4.803333333333334,4.87,48.0,1
-4.0_137.0,-4.0,137.0,2019,1,5.11,5.11,78.3,1
-4.0_137.0,-4.0,137.0,2023,1,4.85,4.85,68.7,1
-4.0_138.0,-4.0,138.0,2015,1,4.84,4.84,86.2,1
-4.0_138.0,-4.0,138.0,2016,3,4.8,5.2,96.7,1
-4.0_138.0,-4.0,138.0,2018,1,5.6,5.6,87.4,1
-4.0_138.0,-4.0,138.0,2020,2,4.72,4.76,38.7,1
-4.0_138.0,-4.0,138.0,2021,1,4.82,4.82,65.4,1
-4.0_138.0,-4.0,138.0,2022,1,4.56,4.56,132.8,1
-4.0_138.0,-4.0,138.0,2023,3,4.84,5.1,69.33333333333333,1
-4.0_138.0,-4.0,138.0,2024,2,4.890000000000001,4.92,79.15,1
-4.0_139.0,-4.0,139.0,2015,6,4.786666666666666,5.09,50.38333333333333,1
-4.0_139.0,-4.0,139.0,2016,2,4.865,5.0,51.45,1
-4.0_139.0,-4.0,139.0,2017,6,4.7283333333333335,5.19,55.11666666666667,1
-4.0_139.0,-4.0,139.0,2018,8,4.69625,4.96,35.6375,1
-4.0_139.0,-4.0,139.0,2019,7,4.898571428571429,5.5,45.6,1
-4.0_139.0,-4.0,139.0,2020,2,4.75,4.76,52.900000000000006,1
-4.0_139.0,-4.0,139.0,2021,6,4.701666666666666,4.86,48.5,1
-4.0_139.0,-4.0,139.0,2022,6,4.925,5.27,78.96666666666667,1
-4.0_139.0,-4.0,139.0,2023,3,4.746666666666667,5.0,48.36666666666667,1
-4.0_139.0,-4.0,139.0,2024,6,4.760000000000001,5.0,56.76666666666667,1
-4.0_139.0,-4.0,139.0,2025,1,4.69,4.69,80.8,1
-4.0_140.0,-4.0,140.0,2015,1,4.55,4.55,22.3,1
-4.0_140.0,-4.0,140.0,2016,6,4.63,4.71,38.35,1
-4.0_140.0,-4.0,140.0,2017,6,4.963333333333334,5.4,31.016666666666666,1
-4.0_140.0,-4.0,140.0,2018,3,5.1499999999999995,6.13,64.39999999999999,1
-4.0_140.0,-4.0,140.0,2019,6,4.86,5.18,37.28333333333333,1
-4.0_140.0,-4.0,140.0,2020,5,4.882,5.11,55.779999999999994,1
-4.0_140.0,-4.0,140.0,2021,9,4.835555555555555,5.74,47.68888888888889,1
-4.0_140.0,-4.0,140.0,2022,4,4.915,5.04,87.25,1
-4.0_140.0,-4.0,140.0,2023,9,5.126666666666667,5.94,33.71111111111111,1
-4.0_140.0,-4.0,140.0,2024,3,4.63,4.72,33.93333333333333,1
-4.0_140.0,-4.0,140.0,2025,1,4.83,4.83,24.7,1
-4.0_141.0,-4.0,141.0,2019,1,4.78,4.78,19.0,1
-4.0_141.0,-4.0,141.0,2020,2,4.665,4.69,35.55,1
-4.0_141.0,-4.0,141.0,2021,7,4.7871428571428565,5.24,17.757142857142856,1
-4.0_141.0,-4.0,141.0,2024,2,4.88,4.92,32.0,1
-4.0_95.0,-4.0,95.0,2021,1,4.9,4.9,30.0,1
-4.0_96.0,-4.0,96.0,2021,3,5.27,5.59,62.46666666666667,1
-4.0_97.0,-4.0,97.0,2020,1,5.48,5.48,172.8,1
-4.0_98.0,-4.0,98.0,2020,3,5.173333333333333,5.61,116.3,1
-4.0_99.0,-4.0,99.0,2015,2,4.65,4.7,10.0,1
-4.0_99.0,-4.0,99.0,2016,1,4.87,4.87,44.4,1
-4.0_99.0,-4.0,99.0,2018,1,4.51,4.51,10.0,1
-4.0_99.0,-4.0,99.0,2020,1,4.91,4.91,10.0,1
-4.0_99.0,-4.0,99.0,2021,1,4.58,4.58,58.9,1
-4.0_99.0,-4.0,99.0,2023,2,5.359999999999999,6.0,30.75,1
-4.0_99.0,-4.0,99.0,2024,1,4.71,4.71,51.2,1
-5.0_100.0,-5.0,100.0,2015,1,4.59,4.59,42.7,1
-5.0_100.0,-5.0,100.0,2017,1,4.8,4.8,10.0,1
-5.0_100.0,-5.0,100.0,2018,2,4.595,4.68,18.8,1
-5.0_100.0,-5.0,100.0,2020,5,5.888,7.09,61.86,1
-5.0_100.0,-5.0,100.0,2021,2,5.41,5.87,46.85,1
-5.0_100.0,-5.0,100.0,2022,12,5.115,6.75,27.233333333333334,1
-5.0_100.0,-5.0,100.0,2023,3,4.783333333333333,4.97,22.066666666666666,1
-5.0_101.0,-5.0,101.0,2015,6,4.618333333333333,4.71,34.15,1
-5.0_101.0,-5.0,101.0,2016,3,4.646666666666667,4.74,24.366666666666664,1
-5.0_101.0,-5.0,101.0,2017,5,4.832,4.95,40.32,1
-5.0_101.0,-5.0,101.0,2018,2,4.859999999999999,5.0,54.95,1
-5.0_101.0,-5.0,101.0,2019,5,5.164,5.94,49.64,1
-5.0_101.0,-5.0,101.0,2020,7,4.848571428571428,5.41,55.042857142857144,1
-5.0_101.0,-5.0,101.0,2021,9,4.992222222222222,5.32,44.74444444444445,1
-5.0_101.0,-5.0,101.0,2022,5,4.958,5.53,37.04,1
-5.0_101.0,-5.0,101.0,2023,4,4.9174999999999995,5.27,49.95,1
-5.0_101.0,-5.0,101.0,2024,2,4.945,5.04,39.25,1
-5.0_102.0,-5.0,102.0,2015,6,4.93,5.37,53.666666666666664,1
-5.0_102.0,-5.0,102.0,2016,6,4.965,5.75,44.48333333333333,1
-5.0_102.0,-5.0,102.0,2017,8,4.73375,5.04,43.05,1
-5.0_102.0,-5.0,102.0,2018,11,4.831818181818182,5.13,48.61818181818182,1
-5.0_102.0,-5.0,102.0,2019,6,4.681666666666667,5.01,34.516666666666666,1
-5.0_102.0,-5.0,102.0,2020,15,5.062,5.65,65.60666666666667,1
-5.0_102.0,-5.0,102.0,2021,19,4.973684210526316,5.69,43.27368421052632,1
-5.0_102.0,-5.0,102.0,2022,9,4.851111111111111,5.44,41.34444444444445,1
-5.0_102.0,-5.0,102.0,2023,3,4.760000000000001,4.88,27.233333333333334,1
-5.0_102.0,-5.0,102.0,2024,5,4.912,5.38,43.68,1
-5.0_102.0,-5.0,102.0,2025,6,4.955,6.02,42.300000000000004,1
-5.0_103.0,-5.0,103.0,2015,1,4.94,4.94,111.5,1
-5.0_103.0,-5.0,103.0,2017,1,4.64,4.64,10.0,1
-5.0_103.0,-5.0,103.0,2018,2,4.74,4.81,187.0,1
-5.0_103.0,-5.0,103.0,2021,2,5.29,5.57,204.95,1
-5.0_103.0,-5.0,103.0,2022,1,4.62,4.62,116.3,1
-5.0_103.0,-5.0,103.0,2023,1,4.86,4.86,29.8,1
-5.0_103.0,-5.0,103.0,2024,1,4.57,4.57,127.1,1
-5.0_104.0,-5.0,104.0,2020,2,4.825,4.94,259.6,1
-5.0_104.0,-5.0,104.0,2021,2,4.51,4.51,187.4,1
-5.0_104.0,-5.0,104.0,2025,1,4.78,4.78,162.0,1
-5.0_105.0,-5.0,105.0,2019,2,5.045,5.24,10.0,1
-5.0_105.0,-5.0,105.0,2020,4,5.23,5.43,10.0,1
-5.0_105.0,-5.0,105.0,2021,3,5.526666666666666,5.82,137.23333333333332,1
-5.0_106.0,-5.0,106.0,2019,1,4.88,4.88,10.0,1
-5.0_106.0,-5.0,106.0,2020,2,5.505,5.52,87.25,1
-5.0_106.0,-5.0,106.0,2021,3,5.523333333333333,6.03,61.666666666666664,1
-5.0_107.0,-5.0,107.0,2020,2,5.74,5.89,200.85,1
-5.0_108.0,-5.0,108.0,2016,1,6.3,6.3,614.3,1
-5.0_108.0,-5.0,108.0,2021,1,5.11,5.11,10.0,1
-5.0_109.0,-5.0,109.0,2019,1,5.03,5.03,10.0,1
-5.0_109.0,-5.0,109.0,2020,6,5.306666666666667,5.67,45.93333333333334,1
-5.0_109.0,-5.0,109.0,2021,3,5.576666666666667,5.98,10.0,1
-5.0_110.0,-5.0,110.0,2020,3,5.506666666666667,5.84,62.93333333333334,1
-5.0_110.0,-5.0,110.0,2021,4,5.3725000000000005,5.9,329.05,1
-5.0_110.0,-5.0,110.0,2022,1,4.79,4.79,202.1,1
-5.0_111.0,-5.0,111.0,2020,2,5.17,5.18,7.5,1
-5.0_111.0,-5.0,111.0,2021,2,5.26,5.32,10.0,1
-5.0_112.0,-5.0,112.0,2020,3,5.706666666666667,5.93,10.0,1
-5.0_113.0,-5.0,113.0,2020,1,5.82,5.82,10.0,1
-5.0_113.0,-5.0,113.0,2021,1,5.34,5.34,10.0,1
-5.0_114.0,-5.0,114.0,2018,1,5.48,5.48,120.0,1
-5.0_114.0,-5.0,114.0,2019,2,5.27,5.9,103.2,1
-5.0_114.0,-5.0,114.0,2020,5,5.298,5.72,107.54,1
-5.0_114.0,-5.0,114.0,2021,1,6.07,6.07,10.0,1
-5.0_115.0,-5.0,115.0,2020,2,5.755000000000001,5.78,10.0,1
-5.0_115.0,-5.0,115.0,2021,2,5.615,5.7,227.45,1
-5.0_116.0,-5.0,116.0,2020,1,5.57,5.57,10.0,1
-5.0_116.0,-5.0,116.0,2021,1,5.57,5.57,148.5,1
-5.0_117.0,-5.0,117.0,2020,4,5.24,5.74,218.25,1
-5.0_117.0,-5.0,117.0,2021,1,4.69,4.69,424.6,1
-5.0_118.0,-5.0,118.0,2019,1,5.35,5.35,10.0,1
-5.0_118.0,-5.0,118.0,2020,3,5.166666666666667,5.62,186.0,1
-5.0_118.0,-5.0,118.0,2021,2,5.859999999999999,6.1,10.0,1
-5.0_119.0,-5.0,119.0,2019,2,5.220000000000001,5.61,10.0,1
-5.0_119.0,-5.0,119.0,2020,2,5.355,5.42,93.65,1
-5.0_119.0,-5.0,119.0,2021,2,5.985,5.99,116.95,1
-5.0_120.0,-5.0,120.0,2016,1,4.55,4.55,10.0,1
-5.0_120.0,-5.0,120.0,2018,1,4.73,4.73,10.0,1
-5.0_120.0,-5.0,120.0,2020,5,5.2700000000000005,5.92,65.88,1
-5.0_120.0,-5.0,120.0,2021,4,5.5325,6.77,229.525,1
-5.0_121.0,-5.0,121.0,2019,1,4.53,4.53,10.0,1
-5.0_121.0,-5.0,121.0,2020,1,5.4,5.4,542.4,1
-5.0_121.0,-5.0,121.0,2021,1,4.79,4.79,10.0,1
-5.0_121.0,-5.0,121.0,2025,1,5.05,5.05,10.0,1
-5.0_122.0,-5.0,122.0,2020,1,5.22,5.22,174.5,1
-5.0_122.0,-5.0,122.0,2021,2,5.845,6.02,10.0,1
-5.0_122.0,-5.0,122.0,2023,1,4.87,4.87,486.5,1
-5.0_123.0,-5.0,123.0,2016,1,4.5,4.5,28.2,1
-5.0_123.0,-5.0,123.0,2019,1,4.63,4.63,27.1,1
-5.0_123.0,-5.0,123.0,2021,1,5.88,5.88,10.0,1
-5.0_123.0,-5.0,123.0,2022,1,4.91,4.91,10.0,1
-5.0_123.0,-5.0,123.0,2024,1,4.52,4.52,10.0,1
-5.0_124.0,-5.0,124.0,2020,5,5.332,5.84,84.8,1
-5.0_124.0,-5.0,124.0,2021,4,5.55,6.01,39.55,1
-5.0_125.0,-5.0,125.0,2015,2,4.695,4.75,431.5,1
-5.0_125.0,-5.0,125.0,2016,3,4.6499999999999995,4.8,443.59999999999997,1
-5.0_125.0,-5.0,125.0,2017,3,4.753333333333333,4.88,438.43333333333334,1
-5.0_125.0,-5.0,125.0,2018,1,4.73,4.73,439.1,1
-5.0_125.0,-5.0,125.0,2019,1,4.69,4.69,483.3,1
-5.0_125.0,-5.0,125.0,2020,2,5.029999999999999,5.1,320.4,1
-5.0_125.0,-5.0,125.0,2021,7,5.011428571428572,5.85,243.67142857142855,1
-5.0_125.0,-5.0,125.0,2022,6,4.931666666666667,6.04,464.3333333333333,1
-5.0_126.0,-5.0,126.0,2015,1,5.05,5.05,368.2,1
-5.0_126.0,-5.0,126.0,2016,3,4.696666666666666,4.86,137.4,1
-5.0_126.0,-5.0,126.0,2017,2,4.73,4.95,220.0,1
-5.0_126.0,-5.0,126.0,2018,1,5.57,5.57,14.5,1
-5.0_126.0,-5.0,126.0,2020,2,5.13,5.74,13.7,1
-5.0_126.0,-5.0,126.0,2021,3,5.04,5.6,274.0,1
-5.0_126.0,-5.0,126.0,2022,1,4.56,4.56,260.8,1
-5.0_126.0,-5.0,126.0,2025,2,4.775,4.95,134.25,1
-5.0_127.0,-5.0,127.0,2015,1,4.63,4.63,220.5,1
-5.0_127.0,-5.0,127.0,2016,1,4.93,4.93,10.0,1
-5.0_127.0,-5.0,127.0,2019,1,4.58,4.58,219.6,1
-5.0_127.0,-5.0,127.0,2020,2,5.025,5.5,135.85,1
-5.0_127.0,-5.0,127.0,2021,5,4.7,5.24,73.76,1
-5.0_127.0,-5.0,127.0,2022,1,4.79,4.79,243.9,1
-5.0_127.0,-5.0,127.0,2023,1,4.99,4.99,10.0,1
-5.0_128.0,-5.0,128.0,2015,1,4.94,4.94,37.3,1
-5.0_128.0,-5.0,128.0,2017,1,4.69,4.69,179.0,1
-5.0_128.0,-5.0,128.0,2019,1,4.94,4.94,10.0,1
-5.0_128.0,-5.0,128.0,2020,2,4.65,4.74,12.6,1
-5.0_128.0,-5.0,128.0,2021,4,5.112500000000001,5.44,89.55,1
-5.0_128.0,-5.0,128.0,2024,1,4.6,4.6,10.0,1
-5.0_129.0,-5.0,129.0,2015,18,4.969444444444445,6.83,38.71666666666667,1
-5.0_129.0,-5.0,129.0,2016,5,4.67,5.06,88.76,1
-5.0_129.0,-5.0,129.0,2017,7,4.811428571428571,5.19,132.25714285714284,1
-5.0_129.0,-5.0,129.0,2018,3,4.626666666666666,4.72,77.93333333333334,1
-5.0_129.0,-5.0,129.0,2019,2,5.135,5.69,195.5,1
-5.0_129.0,-5.0,129.0,2020,9,5.153333333333332,6.09,122.23333333333332,1
-5.0_129.0,-5.0,129.0,2021,5,4.586,4.76,169.07999999999998,1
-5.0_129.0,-5.0,129.0,2022,6,4.866666666666666,4.99,151.4,1
-5.0_129.0,-5.0,129.0,2023,1,4.83,4.83,116.7,1
-5.0_129.0,-5.0,129.0,2024,2,4.7,4.79,157.14999999999998,1
-5.0_130.0,-5.0,130.0,2015,1,4.79,4.79,100.1,1
-5.0_130.0,-5.0,130.0,2018,2,4.975,5.17,161.55,1
-5.0_130.0,-5.0,130.0,2019,4,4.6625,4.9,72.35000000000001,1
-5.0_130.0,-5.0,130.0,2020,3,4.903333333333333,5.33,76.60000000000001,1
-5.0_130.0,-5.0,130.0,2022,2,4.715,4.8,62.3,1
-5.0_131.0,-5.0,131.0,2017,2,4.955,5.41,87.6,1
-5.0_131.0,-5.0,131.0,2018,3,4.7,4.9,43.96666666666667,1
-5.0_131.0,-5.0,131.0,2019,1,4.96,4.96,77.6,1
-5.0_131.0,-5.0,131.0,2020,1,4.53,4.53,750.0,1
-5.0_131.0,-5.0,131.0,2022,1,4.83,4.83,14.5,1
-5.0_131.0,-5.0,131.0,2023,2,4.97,5.18,73.25,1
-5.0_132.0,-5.0,132.0,2015,1,4.89,4.89,10.0,1
-5.0_132.0,-5.0,132.0,2017,2,4.63,4.7,36.8,1
-5.0_132.0,-5.0,132.0,2018,3,5.023333333333333,5.37,32.6,1
-5.0_132.0,-5.0,132.0,2020,1,5.4,5.4,10.0,1
-5.0_132.0,-5.0,132.0,2021,1,4.81,4.81,10.0,1
-5.0_132.0,-5.0,132.0,2023,1,4.96,4.96,43.0,1
-5.0_132.0,-5.0,132.0,2024,3,4.706666666666667,4.74,60.73333333333333,1
-5.0_132.0,-5.0,132.0,2025,1,5.55,5.55,24.4,1
-5.0_133.0,-5.0,133.0,2015,10,4.707,5.39,41.94,1
-5.0_133.0,-5.0,133.0,2016,6,4.685,5.0,31.066666666666666,1
-5.0_133.0,-5.0,133.0,2017,4,4.805,4.94,20.2,1
-5.0_133.0,-5.0,133.0,2018,1,4.95,4.95,10.0,1
-5.0_133.0,-5.0,133.0,2019,5,4.742,4.98,19.439999999999998,1
-5.0_133.0,-5.0,133.0,2020,1,5.08,5.08,10.0,1
-5.0_133.0,-5.0,133.0,2021,8,5.04375,5.76,12.4125,1
-5.0_133.0,-5.0,133.0,2022,4,4.6175,4.68,15.1,1
-5.0_133.0,-5.0,133.0,2023,9,5.02,5.73,17.644444444444446,1
-5.0_133.0,-5.0,133.0,2024,5,4.7,5.03,43.279999999999994,1
-5.0_133.0,-5.0,133.0,2025,1,5.34,5.34,21.9,1
-5.0_134.0,-5.0,134.0,2015,3,5.15,5.32,26.833333333333332,1
-5.0_134.0,-5.0,134.0,2016,6,4.808333333333334,4.91,18.233333333333334,1
-5.0_134.0,-5.0,134.0,2017,6,4.78,5.17,19.716666666666665,1
-5.0_134.0,-5.0,134.0,2018,5,4.702,4.85,30.9,1
-5.0_134.0,-5.0,134.0,2019,5,4.896,5.52,35.42,1
-5.0_134.0,-5.0,134.0,2020,2,4.945,5.25,59.95,1
-5.0_134.0,-5.0,134.0,2021,8,4.86625,6.04,18.45,1
-5.0_134.0,-5.0,134.0,2022,5,4.8420000000000005,5.15,35.8,1
-5.0_134.0,-5.0,134.0,2023,4,4.8325,5.44,27.525,1
-5.0_134.0,-5.0,134.0,2024,1,5.41,5.41,42.2,1
-5.0_134.0,-5.0,134.0,2025,3,4.946666666666666,5.09,46.4,1
-5.0_135.0,-5.0,135.0,2015,3,4.91,5.14,34.766666666666666,1
-5.0_135.0,-5.0,135.0,2016,2,4.574999999999999,4.59,50.35,1
-5.0_135.0,-5.0,135.0,2017,1,4.62,4.62,123.8,1
-5.0_135.0,-5.0,135.0,2023,2,4.5649999999999995,4.62,48.95,1
-5.0_136.0,-5.0,136.0,2019,1,4.74,4.74,10.0,1
-5.0_136.0,-5.0,136.0,2020,2,4.57,4.57,35.6,1
-5.0_136.0,-5.0,136.0,2024,1,4.56,4.56,12.6,1
-5.0_136.0,-5.0,136.0,2025,1,4.59,4.59,107.7,1
-5.0_137.0,-5.0,137.0,2015,1,4.81,4.81,10.0,1
-5.0_137.0,-5.0,137.0,2016,1,5.5,5.5,39.7,1
-5.0_137.0,-5.0,137.0,2017,1,5.07,5.07,148.8,1
-5.0_137.0,-5.0,137.0,2018,2,4.859999999999999,5.13,67.05,1
-5.0_137.0,-5.0,137.0,2019,1,4.82,4.82,31.5,1
-5.0_137.0,-5.0,137.0,2020,1,4.56,4.56,34.0,1
-5.0_137.0,-5.0,137.0,2021,1,4.68,4.68,20.6,1
-5.0_137.0,-5.0,137.0,2024,1,4.79,4.79,10.0,1
-5.0_138.0,-5.0,138.0,2015,3,4.96,5.06,21.033333333333335,1
-5.0_138.0,-5.0,138.0,2018,2,4.83,4.96,104.15,1
-5.0_138.0,-5.0,138.0,2019,1,4.64,4.64,28.5,1
-5.0_138.0,-5.0,138.0,2020,2,4.529999999999999,4.56,87.65,1
-5.0_138.0,-5.0,138.0,2021,8,4.85875,5.36,69.65,1
-5.0_138.0,-5.0,138.0,2023,2,4.8100000000000005,5.0,89.25,1
-5.0_139.0,-5.0,139.0,2015,1,4.7,4.7,55.7,1
-5.0_139.0,-5.0,139.0,2016,3,4.776666666666666,4.8,21.066666666666666,1
-5.0_139.0,-5.0,139.0,2017,1,4.61,4.61,123.3,1
-5.0_139.0,-5.0,139.0,2018,2,4.925,5.13,45.15,1
-5.0_139.0,-5.0,139.0,2019,1,4.83,4.83,53.2,1
-5.0_139.0,-5.0,139.0,2020,2,4.705,4.73,28.9,1
-5.0_139.0,-5.0,139.0,2021,1,4.58,4.58,24.4,1
-5.0_139.0,-5.0,139.0,2022,1,5.04,5.04,11.7,1
-5.0_139.0,-5.0,139.0,2023,2,5.0649999999999995,5.17,26.9,1
-5.0_139.0,-5.0,139.0,2024,2,4.83,5.13,10.0,1
-5.0_139.0,-5.0,139.0,2025,3,4.666666666666667,4.71,47.666666666666664,1
-5.0_140.0,-5.0,140.0,2015,1,5.08,5.08,36.9,1
-5.0_140.0,-5.0,140.0,2016,4,5.0,5.54,78.975,1
-5.0_140.0,-5.0,140.0,2017,1,4.96,4.96,43.9,1
-5.0_140.0,-5.0,140.0,2018,2,5.025,5.45,145.85,1
-5.0_140.0,-5.0,140.0,2020,2,4.609999999999999,4.67,10.0,1
-5.0_140.0,-5.0,140.0,2021,1,4.95,4.95,94.4,1
-5.0_140.0,-5.0,140.0,2023,1,5.01,5.01,112.3,1
-5.0_140.0,-5.0,140.0,2024,2,4.91,5.22,48.95,1
-5.0_140.0,-5.0,140.0,2025,1,4.66,4.66,20.8,1
-5.0_141.0,-5.0,141.0,2020,1,4.59,4.59,10.0,1
-5.0_141.0,-5.0,141.0,2021,2,4.99,5.13,71.3,1
-5.0_141.0,-5.0,141.0,2022,2,4.715,4.75,103.05,1
-5.0_141.0,-5.0,141.0,2024,1,5.0,5.0,67.4,1
-5.0_95.0,-5.0,95.0,2016,1,4.71,4.71,197.3,1
-5.0_97.0,-5.0,97.0,2015,1,4.93,4.93,10.0,1
-5.0_97.0,-5.0,97.0,2021,1,5.13,5.13,10.0,1
-5.0_98.0,-5.0,98.0,2016,1,4.79,4.79,10.0,1
